Timestamp,Location,Signal Strength (dBm),Download Speed (Mbps),Upload Speed (Mbps),Latency (ms),Jitter (ms),Network Type,Device Model,Carrier,Band,Battery Level (%),Temperature (°C),Connected Duration (min),Handover Count,Data Usage (MB),Video Streaming Quality,VoNR Enabled,Network Congestion Level,Ping to Google (ms),Dropped Connection
2024-11-03 02:39:51.169403,Mumbai,-84.6,114.18,90.49,6.2,4.6,5G NSA,Nord 4,Airtel,n28,66,24.3,44,0,138.19,1,False,High,72.3,True
2024-11-03 02:29:51.169405,Berlin,-73.3,504.41,71.01,14.3,3.88,5G NSA,Galaxy S23,Verizon,n78,19,39.8,22,2,486.78,5,False,Low,94.3,True
2024-11-03 02:19:51.169408,Delhi,-62.9,128.37,26.51,8.7,1.48,4G,Pixel 7,Vi,n78,18,22.6,25,4,283.76,4,False,High,32.1,True
2024-11-03 02:09:51.169411,Mumbai,-109.8,416.63,52.68,10.2,4.02,4G,GT 7,BSNL,n28,13,33.5,44,0,384.89,2,False,Low,84.0,True
2024-11-03 01:59:51.169413,Kolkata,-91.9,574.62,62.41,1.8,2.71,4G,Galaxy S23,Airtel,n28,92,40.9,55,2,489.07,1,False,Low,68.2,False
2024-11-03 01:49:51.169416,Delhi,-99.8,384.96,67.55,6.2,2.57,5G SA,GT 7,BSNL,n28,48,34.7,53,4,152.65,2,True,High,12.9,False
2024-11-03 01:39:51.169418,New York,-62.1,811.0,37.59,10.0,0.7,5G SA,GT 7,T-Mobile,n41,58,39.8,50,1,324.08,2,True,High,92.7,True
2024-11-03 01:29:51.169421,New York,-83.2,520.99,52.55,13.7,2.42,5G SA,Pixel 7,Verizon,n41,40,23.1,16,1,222.17,2,True,Medium,15.5,False
2024-11-03 01:19:51.169423,Delhi,-70.7,668.32,83.17,8.7,2.89,5G SA,Pixel 7,Jio,n258,38,43.4,31,4,279.12,5,True,High,34.6,False
2024-11-03 01:09:51.169426,Tokyo,-95.9,872.04,118.97,13.8,1.4,4G,iPhone 14,AT&T,n260,76,29.9,13,0,214.43,2,False,Low,58.2,False
2024-11-03 00:59:51.169429,Mumbai,-106.0,540.73,57.81,10.7,3.46,5G NSA,GT 7,Vi,n78,80,33.4,31,2,466.62,4,True,Low,50.2,True
2024-11-03 00:49:51.169431,New York,-62.4,270.01,130.27,2.6,1.88,5G SA,iPhone 14,T-Mobile,n260,61,23.7,39,2,326.84,3,False,High,91.5,True
2024-11-03 00:39:51.169434,Berlin,-107.8,157.33,147.6,18.8,3.46,5G SA,Nord 4,T-Mobile,n41,70,30.7,31,4,116.54,5,True,High,87.2,True
2024-11-03 00:29:51.169436,New York,-92.4,321.63,29.69,11.1,0.36,4G,Nord 4,AT&T,n41,29,30.4,34,4,127.87,1,True,Low,62.0,True
2024-11-03 00:19:51.169439,Berlin,-91.6,403.96,87.9,7.4,0.17,5G NSA,Galaxy S23,Verizon,n260,62,20.6,55,2,232.24,3,False,High,16.0,False
2024-11-03 00:09:51.169441,Delhi,-83.3,878.71,83.53,13.0,2.9,5G NSA,GT 7,BSNL,n78,87,36.9,55,2,200.09,5,False,High,11.0,False
2024-11-02 23:59:51.169444,Chennai,-72.8,241.03,121.62,9.9,2.22,4G,GT 7,Vi,n258,56,34.7,57,1,95.42,1,False,Low,79.4,False
2024-11-02 23:49:51.169447,New York,-83.0,908.56,53.21,6.2,2.04,5G SA,Galaxy S23,AT&T,n78,39,32.1,2,1,279.38,2,False,High,34.9,False
2024-11-02 23:39:51.169449,Berlin,-99.9,272.81,72.48,19.1,0.67,5G NSA,Pixel 7,AT&T,n260,70,26.6,12,2,314.52,4,False,High,39.5,True
2024-11-02 23:29:51.169452,San Francisco,-79.0,779.81,45.83,12.0,3.59,5G SA,iPhone 14,T-Mobile,n78,42,27.2,30,4,87.21,3,False,Medium,12.9,True
2024-11-02 23:19:51.169454,Tokyo,-86.5,522.24,57.04,13.1,2.42,5G SA,Pixel 7,T-Mobile,n260,91,35.8,58,4,365.09,4,False,Low,11.8,True
2024-11-02 23:09:51.169457,Mumbai,-77.1,252.52,30.22,11.3,4.15,5G SA,Pixel 7,Jio,n28,68,20.1,39,2,260.67,1,False,Low,88.2,False
2024-11-02 22:59:51.169460,Berlin,-96.1,489.25,44.44,5.3,1.45,4G,Pixel 7,Verizon,n41,44,44.6,21,4,84.41,1,True,Medium,66.2,True
2024-11-02 22:49:51.169462,Chennai,-80.9,766.87,88.03,16.5,1.46,5G SA,Pixel 7,BSNL,n28,96,40.1,25,4,176.38,4,False,Medium,96.3,True
2024-11-02 22:39:51.169465,Tokyo,-66.1,337.57,144.69,5.2,1.99,4G,Galaxy S23,AT&T,n78,22,40.2,3,3,322.79,2,True,Medium,32.1,True
2024-11-02 22:29:51.169467,Berlin,-71.4,389.57,127.47,15.7,0.26,5G NSA,Pixel 7,AT&T,n78,88,31.4,7,0,194.93,4,True,Low,28.7,False
2024-11-02 22:19:51.169470,New York,-101.5,717.16,23.66,7.0,3.12,4G,Nord 4,Verizon,n41,81,29.9,9,0,422.44,3,False,Low,95.3,False
2024-11-02 22:09:51.169472,Berlin,-102.1,317.92,67.42,5.9,2.66,5G SA,iPhone 14,AT&T,n78,10,24.6,58,2,335.38,3,True,Low,49.3,True
2024-11-02 21:59:51.169475,San Francisco,-97.5,709.77,61.37,7.2,0.87,5G NSA,Pixel 7,T-Mobile,n78,91,28.5,20,3,323.55,3,True,Low,12.6,False
2024-11-02 21:49:51.169478,Berlin,-93.3,691.9,33.96,12.3,3.42,4G,Nord 4,Verizon,n41,47,33.9,48,3,176.59,5,False,Low,72.0,True
2024-11-02 21:39:51.169480,San Francisco,-106.8,978.67,56.38,12.7,3.97,5G NSA,Pixel 7,Verizon,n260,99,34.7,57,3,162.97,3,False,High,67.6,True
2024-11-02 21:29:51.169483,Tokyo,-85.2,453.1,67.54,16.0,1.6,5G SA,Nord 4,AT&T,n260,40,29.3,21,2,218.69,2,True,Low,98.9,False
2024-11-02 21:19:51.169485,Berlin,-97.0,836.91,47.7,7.9,3.65,4G,GT 7,AT&T,n260,95,20.5,25,3,257.84,4,True,Low,96.8,True
2024-11-02 21:09:51.169488,Kolkata,-93.5,126.6,104.36,6.2,2.64,5G NSA,Pixel 7,Vi,n78,28,43.7,57,2,160.33,4,False,High,39.7,True
2024-11-02 20:59:51.169490,Kolkata,-69.1,339.09,119.36,10.8,2.66,5G NSA,iPhone 14,Airtel,n78,94,35.1,53,1,336.26,4,True,Low,73.1,True
2024-11-02 20:49:51.169493,Kolkata,-100.7,578.63,134.09,3.0,1.04,5G SA,Nord 4,Vi,n28,81,33.3,23,3,210.67,1,False,High,94.9,True
2024-11-02 20:39:51.169496,Mumbai,-71.7,973.84,45.24,19.3,0.97,5G SA,Nord 4,Airtel,n258,54,27.6,55,4,485.56,4,False,High,84.4,False
2024-11-02 20:29:51.169498,Chennai,-82.0,360.36,33.14,1.6,1.49,4G,GT 7,Jio,n28,99,43.3,29,0,214.79,1,False,High,80.3,False
2024-11-02 20:19:51.169501,Berlin,-103.0,384.65,85.76,6.0,3.62,5G SA,GT 7,T-Mobile,n78,94,33.1,3,0,69.18,5,True,High,41.2,True
2024-11-02 20:09:51.169503,Chennai,-105.9,593.6,140.36,3.5,3.1,5G SA,Nord 4,Vi,n28,96,39.9,13,1,54.23,4,False,Medium,63.8,False
2024-11-02 19:59:51.169506,San Francisco,-103.2,912.03,55.57,15.2,0.2,5G SA,Pixel 7,AT&T,n78,21,29.6,17,3,452.95,4,False,Low,66.1,True
2024-11-02 19:49:51.169509,Delhi,-109.8,262.47,39.54,13.2,2.03,4G,Nord 4,BSNL,n28,75,31.0,29,2,450.51,4,True,Low,91.8,False
2024-11-02 19:39:51.169511,Berlin,-90.4,427.72,127.89,1.3,1.22,4G,GT 7,AT&T,n41,42,37.5,38,1,469.97,4,True,High,10.0,True
2024-11-02 19:29:51.169514,Chennai,-62.7,411.17,92.93,14.5,1.73,4G,Galaxy S23,Airtel,n28,62,39.0,48,3,284.15,5,False,Medium,73.5,True
2024-11-02 19:19:51.169516,New York,-79.8,555.72,91.47,5.1,2.1,5G SA,iPhone 14,T-Mobile,n260,10,30.2,26,1,97.81,2,True,Medium,58.7,True
2024-11-02 19:09:51.169519,Kolkata,-66.6,401.68,23.34,6.6,1.19,5G SA,Galaxy S23,Airtel,n28,33,30.7,7,3,262.47,4,False,Low,33.9,True
2024-11-02 18:59:51.169521,Berlin,-98.8,205.36,132.53,19.8,1.83,4G,iPhone 14,Verizon,n78,19,38.9,16,0,339.02,5,False,High,70.3,False
2024-11-02 18:49:51.169526,Chennai,-63.0,959.66,78.42,15.0,2.04,5G NSA,Galaxy S23,Jio,n78,56,34.6,31,1,331.12,4,True,Low,88.8,False
2024-11-02 18:39:51.169529,San Francisco,-73.8,756.3,41.65,14.9,1.69,5G NSA,GT 7,AT&T,n41,67,20.2,21,1,331.47,1,False,Low,35.2,True
2024-11-02 18:29:51.169532,San Francisco,-87.5,710.65,32.43,13.9,0.19,5G SA,Pixel 7,T-Mobile,n41,60,44.8,53,3,168.93,5,False,Low,96.6,True
2024-11-02 18:19:51.169534,Chennai,-72.2,343.5,61.91,2.0,1.06,4G,Galaxy S23,Jio,n28,40,22.9,37,2,148.91,2,False,Low,50.3,False
2024-11-02 18:09:51.169537,Mumbai,-104.0,353.81,138.29,9.2,2.59,5G SA,Galaxy S23,Airtel,n28,36,39.6,55,3,281.69,1,False,Medium,45.3,True
2024-11-02 17:59:51.169539,Mumbai,-88.0,434.02,58.42,20.0,0.6,5G NSA,Pixel 7,Airtel,n28,54,37.9,19,1,390.46,4,False,Medium,53.1,True
2024-11-02 17:49:51.169542,Mumbai,-64.9,785.6,126.92,8.5,1.7,4G,Pixel 7,Airtel,n258,54,27.5,42,1,304.23,4,True,Low,11.5,True
2024-11-02 17:39:51.169545,Chennai,-75.5,125.65,96.68,10.0,0.9,5G NSA,GT 7,Airtel,n28,24,42.8,45,1,132.97,2,False,High,74.7,False
2024-11-02 17:29:51.169547,Berlin,-100.0,575.93,100.74,14.7,1.71,5G SA,Pixel 7,AT&T,n260,47,22.7,35,4,196.98,2,False,Medium,19.8,False
2024-11-02 17:19:51.169550,Delhi,-71.6,264.47,87.8,15.9,1.29,5G SA,Pixel 7,Airtel,n78,38,27.7,45,2,254.89,4,True,High,27.6,True
2024-11-02 17:09:51.169552,New York,-65.2,803.75,67.8,14.2,0.84,5G SA,GT 7,AT&T,n260,85,32.8,59,0,314.68,3,False,High,93.9,False
2024-11-02 16:59:51.169555,Berlin,-74.1,386.34,41.69,16.9,0.93,5G NSA,Nord 4,T-Mobile,n78,72,43.9,45,0,467.74,1,True,High,97.3,False
2024-11-02 16:49:51.169557,Chennai,-99.1,236.77,103.68,12.5,4.34,5G NSA,Pixel 7,Airtel,n258,24,35.3,24,4,114.27,4,False,High,68.8,False
2024-11-02 16:39:51.169560,New York,-87.3,215.49,54.69,7.9,1.92,5G NSA,Nord 4,T-Mobile,n260,74,22.1,57,3,127.31,3,False,Medium,53.5,True
2024-11-02 16:29:51.169563,Chennai,-80.0,877.31,72.38,15.5,1.57,5G SA,Nord 4,BSNL,n258,27,37.6,24,2,318.59,4,False,High,28.1,True
2024-11-02 16:19:51.169565,Mumbai,-78.2,898.04,93.92,6.6,1.79,5G NSA,Nord 4,BSNL,n78,19,20.6,8,3,379.58,4,False,High,48.6,False
2024-11-02 16:09:51.169568,Delhi,-93.5,288.79,138.8,8.8,1.56,5G SA,iPhone 14,Airtel,n28,85,39.2,20,1,77.0,1,True,Medium,79.4,False
2024-11-02 15:59:51.169570,Mumbai,-66.3,886.03,65.13,16.1,3.29,5G NSA,Pixel 7,Airtel,n78,53,43.8,7,2,185.85,4,False,High,71.8,False
2024-11-02 15:49:51.169573,Tokyo,-83.4,888.99,75.8,9.5,2.74,5G NSA,Nord 4,T-Mobile,n78,96,40.3,41,2,374.01,5,False,High,42.2,True
2024-11-02 15:39:51.169575,Mumbai,-85.5,337.53,126.46,11.6,0.81,5G NSA,Galaxy S23,Jio,n258,97,31.9,45,0,271.39,2,True,High,44.4,True
2024-11-02 15:29:51.169578,Kolkata,-97.7,947.11,35.06,18.5,1.7,5G NSA,Nord 4,Vi,n78,18,32.2,9,0,419.49,5,True,High,12.2,True
2024-11-02 15:19:51.169580,San Francisco,-78.3,596.67,91.52,9.3,4.8,4G,Nord 4,Verizon,n78,79,32.5,2,0,426.81,1,True,Low,86.7,True
2024-11-02 15:09:51.169583,Delhi,-72.5,947.31,123.02,6.0,4.72,5G NSA,Nord 4,Airtel,n78,64,43.8,15,2,377.49,2,False,Low,15.7,True
2024-11-02 14:59:51.169586,Chennai,-105.3,562.27,88.81,17.4,4.77,5G SA,iPhone 14,Vi,n258,95,29.1,55,4,338.68,1,True,Medium,22.5,True
2024-11-02 14:49:51.169588,Delhi,-91.3,123.41,118.14,1.8,4.41,4G,Galaxy S23,Jio,n28,92,22.3,31,2,466.3,1,True,Medium,99.9,True
2024-11-02 14:39:51.169591,Berlin,-79.6,533.93,66.41,17.0,0.27,5G NSA,Pixel 7,T-Mobile,n78,57,29.6,56,4,361.33,4,False,Low,64.5,True
2024-11-02 14:29:51.169593,New York,-108.4,308.2,30.68,5.8,1.95,5G NSA,Pixel 7,AT&T,n41,12,38.5,32,0,17.69,2,True,Medium,76.3,True
2024-11-02 14:19:51.169596,San Francisco,-63.7,316.44,26.25,9.3,3.15,4G,Galaxy S23,AT&T,n41,23,35.3,55,4,227.93,2,True,Low,33.2,False
2024-11-02 14:09:51.169598,San Francisco,-103.2,356.35,145.44,15.7,4.4,5G NSA,iPhone 14,Verizon,n260,66,34.3,36,1,440.68,2,False,Medium,74.6,False
2024-11-02 13:59:51.169601,Kolkata,-67.3,802.36,62.04,3.8,2.76,4G,Galaxy S23,BSNL,n78,93,44.4,31,0,480.16,5,False,High,33.0,False
2024-11-02 13:49:51.169604,Chennai,-107.5,359.49,113.46,2.3,2.04,5G SA,iPhone 14,Jio,n258,39,40.2,30,4,67.24,1,True,High,52.4,False
2024-11-02 13:39:51.169606,Chennai,-89.2,838.77,41.39,3.3,1.03,5G SA,iPhone 14,Airtel,n28,77,25.2,34,4,393.36,5,True,Medium,79.8,False
2024-11-02 13:29:51.169609,New York,-68.8,348.68,118.33,19.7,2.02,4G,Galaxy S23,T-Mobile,n260,14,22.7,36,3,194.28,3,False,High,39.3,True
2024-11-02 13:19:51.169611,San Francisco,-105.4,329.77,101.04,11.4,0.43,5G SA,GT 7,T-Mobile,n78,56,31.8,42,4,217.4,3,True,Medium,66.9,False
2024-11-02 13:09:51.169614,Mumbai,-74.4,426.98,80.6,11.9,0.47,4G,Pixel 7,BSNL,n258,43,34.4,21,3,481.09,3,True,Medium,58.5,True
2024-11-02 12:59:51.169616,Kolkata,-81.2,643.21,77.41,2.3,4.66,5G SA,Nord 4,Jio,n258,63,41.3,38,4,246.5,5,True,Medium,97.8,True
2024-11-02 12:49:51.169619,Chennai,-91.9,495.72,63.61,6.8,1.28,4G,Nord 4,BSNL,n78,76,26.6,45,3,43.35,3,False,High,55.8,True
2024-11-02 12:39:51.169622,San Francisco,-70.4,280.61,83.16,8.6,3.9,5G NSA,Pixel 7,Verizon,n78,28,42.6,19,0,471.16,4,True,Low,82.5,True
2024-11-02 12:29:51.169624,San Francisco,-74.8,770.18,33.36,1.2,2.02,5G SA,GT 7,Verizon,n78,85,29.3,15,1,347.43,4,True,Medium,53.3,False
2024-11-02 12:19:51.169627,Chennai,-62.2,570.79,75.51,10.6,3.52,4G,Pixel 7,BSNL,n28,29,41.8,39,2,254.19,4,True,Low,93.4,False
2024-11-02 12:09:51.169629,Mumbai,-90.0,602.0,34.74,15.8,4.94,5G SA,GT 7,Airtel,n258,22,30.9,33,4,298.55,2,True,Low,40.9,False
2024-11-02 11:59:51.169632,Tokyo,-88.3,694.58,111.9,14.8,1.69,5G SA,Nord 4,Verizon,n260,63,22.6,21,0,297.72,5,False,High,92.7,False
2024-11-02 11:49:51.169634,New York,-108.4,827.81,132.69,18.7,2.59,5G SA,Nord 4,T-Mobile,n41,74,20.8,28,4,289.06,2,True,Medium,21.6,False
2024-11-02 11:39:51.169637,Mumbai,-64.9,332.14,21.58,10.3,2.05,5G SA,GT 7,Vi,n78,71,22.6,44,1,116.92,3,False,Low,22.0,True
2024-11-02 11:29:51.169640,Berlin,-80.0,607.64,90.06,8.3,4.58,5G SA,iPhone 14,AT&T,n78,92,24.3,55,4,319.0,2,True,Medium,94.7,True
2024-11-02 11:19:51.169642,Berlin,-70.5,337.99,116.27,8.6,4.19,4G,iPhone 14,AT&T,n260,10,40.7,10,2,220.97,3,False,Low,95.7,False
2024-11-02 11:09:51.169645,Mumbai,-107.4,969.29,107.88,9.6,0.53,5G SA,Pixel 7,Vi,n258,76,35.7,58,2,129.73,4,True,Low,79.1,False
2024-11-02 10:59:51.169647,Berlin,-80.4,269.59,88.9,1.3,3.49,5G SA,Pixel 7,AT&T,n78,85,44.6,17,4,332.74,4,False,Medium,17.0,False
2024-11-02 10:49:51.169650,Tokyo,-87.3,952.99,119.55,10.2,4.47,4G,Nord 4,AT&T,n41,88,24.7,46,2,37.29,3,True,High,92.5,False
2024-11-02 10:39:51.169652,Mumbai,-79.5,625.1,91.58,11.7,2.23,4G,GT 7,BSNL,n78,26,27.6,17,4,150.47,5,True,Low,36.5,False
2024-11-02 10:29:51.169655,Tokyo,-96.0,336.12,109.86,17.2,3.93,5G SA,iPhone 14,T-Mobile,n260,36,37.6,54,3,160.95,2,False,Medium,27.2,True
2024-11-02 10:19:51.169658,Mumbai,-64.0,355.02,88.12,9.3,4.7,4G,Nord 4,Vi,n28,91,41.5,18,3,213.52,1,False,Medium,90.0,False
2024-11-02 10:09:51.169660,Kolkata,-99.6,625.27,26.39,6.7,3.7,5G SA,iPhone 14,Jio,n258,69,24.8,29,0,166.46,4,False,Medium,83.3,True
2024-11-02 09:59:51.169663,Berlin,-83.3,731.05,26.53,14.7,1.21,5G SA,Nord 4,AT&T,n260,86,23.7,32,3,475.01,2,False,Medium,46.5,False
2024-11-02 09:49:51.169665,Kolkata,-99.6,560.37,28.13,5.9,4.16,4G,Nord 4,BSNL,n28,53,38.1,16,1,60.02,1,True,Low,35.8,True
2024-11-02 09:39:51.169668,Kolkata,-85.4,999.5,21.65,11.6,4.73,5G NSA,Pixel 7,Airtel,n258,70,40.4,16,2,350.55,5,False,Medium,32.1,True
2024-11-02 09:29:51.169670,Delhi,-89.0,747.73,128.15,19.4,3.46,5G SA,GT 7,Jio,n78,13,39.7,59,1,236.43,5,False,Medium,54.3,False
2024-11-02 09:19:51.169673,New York,-98.8,310.29,137.66,3.9,1.86,5G NSA,Galaxy S23,AT&T,n78,25,25.1,42,0,25.65,4,False,Medium,22.5,True
2024-11-02 09:09:51.169676,Delhi,-99.3,768.93,104.71,16.7,0.51,5G NSA,GT 7,Airtel,n78,19,21.3,55,2,189.54,5,False,Low,56.8,False
2024-11-02 08:59:51.169678,Kolkata,-70.1,212.41,120.88,7.0,4.23,5G SA,Galaxy S23,Vi,n258,80,43.9,23,2,292.45,3,False,High,98.0,False
2024-11-02 08:49:51.169681,San Francisco,-98.1,414.94,49.56,17.7,0.81,5G NSA,Galaxy S23,AT&T,n78,32,29.6,57,3,76.4,2,True,Medium,59.6,False
2024-11-02 08:39:51.169683,Chennai,-100.4,396.27,136.8,18.4,0.12,5G NSA,Nord 4,Jio,n28,83,29.9,59,1,384.53,1,False,Low,12.3,True
2024-11-02 08:29:51.169686,Chennai,-88.1,603.01,100.53,9.9,4.63,5G NSA,Galaxy S23,Jio,n258,98,32.9,51,4,160.4,2,False,High,96.4,True
2024-11-02 08:19:51.169689,Delhi,-79.5,319.78,64.39,15.7,3.57,5G NSA,GT 7,Airtel,n258,28,36.6,35,0,23.55,3,True,High,50.6,False
2024-11-02 08:09:51.169691,San Francisco,-74.2,645.38,78.84,18.6,1.91,5G SA,Nord 4,T-Mobile,n41,88,34.4,52,2,160.4,3,False,High,78.2,False
2024-11-02 07:59:51.169694,Kolkata,-97.3,686.86,105.55,19.2,1.48,4G,GT 7,BSNL,n78,85,42.4,31,3,163.69,1,True,Medium,21.7,True
2024-11-02 07:49:51.169696,Chennai,-60.3,366.05,113.09,13.4,4.6,5G SA,Pixel 7,Jio,n258,65,24.2,32,1,427.05,5,True,Medium,46.5,False
2024-11-02 07:39:51.169698,San Francisco,-90.6,648.9,90.54,14.9,0.14,4G,iPhone 14,T-Mobile,n260,14,44.4,54,3,82.0,1,True,Medium,48.7,False
2024-11-02 07:29:51.169701,Tokyo,-92.5,257.09,90.88,2.7,2.44,4G,Nord 4,AT&T,n41,63,33.5,47,4,283.98,1,False,Low,56.8,True
2024-11-02 07:19:51.169703,Kolkata,-99.8,754.38,134.03,2.6,4.64,5G NSA,Pixel 7,Airtel,n78,38,33.1,21,0,36.45,2,True,Medium,55.5,True
2024-11-02 07:09:51.169706,New York,-79.2,822.52,33.22,16.0,1.53,4G,Nord 4,T-Mobile,n78,53,43.3,56,1,74.01,5,True,High,32.5,True
2024-11-02 06:59:51.169709,Mumbai,-103.2,280.59,134.47,16.1,0.59,5G SA,Nord 4,Jio,n28,14,39.7,56,2,300.03,3,True,Low,69.7,False
2024-11-02 06:49:51.169711,Delhi,-63.7,306.91,70.71,9.5,2.17,5G SA,Galaxy S23,Vi,n28,51,32.4,2,1,155.21,5,True,High,14.9,False
2024-11-02 06:39:51.169714,Chennai,-95.7,481.37,61.58,9.0,4.07,4G,Pixel 7,BSNL,n78,67,42.3,28,3,15.99,1,True,Medium,45.5,True
2024-11-02 06:29:51.169716,Delhi,-100.2,695.02,141.11,15.9,4.96,4G,Nord 4,Jio,n258,47,30.8,56,2,224.54,1,True,High,13.8,False
2024-11-02 06:19:51.169719,Tokyo,-79.7,711.11,112.94,3.5,1.42,5G SA,iPhone 14,AT&T,n41,52,37.1,13,2,56.08,2,False,High,98.7,True
2024-11-02 06:09:51.169721,Tokyo,-84.9,508.62,30.16,1.6,3.87,5G SA,Pixel 7,T-Mobile,n41,19,35.7,28,4,332.17,2,True,High,35.2,False
2024-11-02 05:59:51.169724,Kolkata,-76.9,681.18,45.07,8.0,4.82,5G SA,Pixel 7,Vi,n28,61,31.5,9,3,325.82,5,True,High,88.6,False
2024-11-02 05:49:51.169727,Berlin,-91.6,112.39,93.78,14.3,2.15,5G SA,Nord 4,AT&T,n41,45,44.7,14,1,246.39,1,False,Medium,44.2,True
2024-11-02 05:39:51.169729,San Francisco,-92.2,232.08,132.73,15.5,1.34,4G,Galaxy S23,Verizon,n260,19,31.0,53,0,169.92,4,True,High,43.4,False
2024-11-02 05:29:51.169732,Delhi,-62.7,676.85,86.9,7.6,1.02,5G SA,Galaxy S23,Airtel,n28,12,30.6,42,2,109.14,5,True,High,87.7,False
2024-11-02 05:19:51.169734,Kolkata,-76.2,837.12,52.6,4.0,0.13,5G NSA,Galaxy S23,Jio,n78,70,42.6,2,1,51.36,1,False,Medium,54.4,True
2024-11-02 05:09:51.169737,San Francisco,-70.0,942.97,58.78,1.4,1.89,5G SA,iPhone 14,AT&T,n78,60,27.5,25,1,310.45,4,True,High,26.6,False
2024-11-02 04:59:51.169740,Mumbai,-87.3,900.79,61.08,7.9,3.61,5G NSA,Pixel 7,Airtel,n78,71,36.2,50,4,331.18,1,False,Low,93.8,False
2024-11-02 04:49:51.169742,Kolkata,-76.8,324.58,133.62,9.0,2.49,5G SA,GT 7,BSNL,n78,43,30.5,15,2,242.23,4,True,Medium,49.8,False
2024-11-02 04:39:51.169754,Chennai,-104.9,201.37,91.84,12.0,0.25,5G NSA,iPhone 14,Jio,n78,54,40.9,42,1,437.01,4,False,Medium,35.5,False
2024-11-02 04:29:51.169757,Mumbai,-70.3,763.74,29.34,4.1,0.83,4G,Pixel 7,BSNL,n28,55,35.3,18,3,415.32,3,False,High,79.6,True
2024-11-02 04:19:51.169760,Chennai,-75.7,625.95,130.63,16.4,3.86,5G NSA,Pixel 7,Airtel,n28,63,43.0,46,1,295.41,4,False,High,11.7,True
2024-11-02 04:09:51.169762,New York,-101.4,950.88,109.02,9.5,1.9,5G SA,Pixel 7,AT&T,n41,53,38.5,22,0,62.06,3,False,High,35.6,True
2024-11-02 03:59:51.169765,San Francisco,-69.1,432.42,102.92,4.5,0.26,5G NSA,Pixel 7,Verizon,n260,17,41.2,10,3,483.66,2,False,Medium,17.0,False
2024-11-02 03:49:51.169767,Kolkata,-107.2,195.94,35.47,4.4,3.33,4G,Galaxy S23,BSNL,n78,82,26.8,20,0,207.21,3,False,High,92.9,True
2024-11-02 03:39:51.169770,Kolkata,-63.5,535.95,103.1,12.9,3.74,4G,Nord 4,Airtel,n78,80,38.0,9,2,324.74,4,True,Low,87.9,True
2024-11-02 03:29:51.169773,Kolkata,-99.1,185.45,30.36,8.0,3.46,5G SA,Pixel 7,Jio,n258,26,39.1,12,0,58.85,2,True,High,61.6,True
2024-11-02 03:19:51.169775,Kolkata,-108.3,102.64,45.03,7.5,1.63,4G,Pixel 7,Airtel,n258,79,44.9,45,2,406.57,1,False,Low,63.8,True
2024-11-02 03:09:51.169778,San Francisco,-102.1,709.96,123.21,17.6,3.32,5G NSA,Nord 4,AT&T,n78,95,43.9,3,0,216.62,3,True,High,29.7,False
2024-11-02 02:59:51.169780,Berlin,-86.0,296.37,103.55,17.9,2.72,4G,GT 7,AT&T,n78,45,32.2,37,0,379.87,5,False,High,99.0,False
2024-11-02 02:49:51.169783,Delhi,-100.0,344.46,103.17,9.4,0.16,5G NSA,Nord 4,Airtel,n258,81,38.1,53,0,314.15,1,True,Low,74.0,False
2024-11-02 02:39:51.169785,Berlin,-63.5,916.97,53.96,1.8,2.05,5G SA,GT 7,T-Mobile,n260,73,34.4,8,3,424.11,4,False,Low,39.7,False
2024-11-02 02:29:51.169788,Mumbai,-74.5,463.27,147.21,4.9,4.13,5G NSA,Nord 4,Vi,n258,98,27.7,31,0,383.7,2,True,High,66.4,True
2024-11-02 02:19:51.169791,Kolkata,-84.7,218.5,50.39,13.0,2.92,5G SA,Nord 4,BSNL,n258,29,26.2,34,4,166.49,5,False,High,74.7,True
2024-11-02 02:09:51.169793,New York,-100.5,157.77,44.42,1.8,3.0,5G NSA,GT 7,AT&T,n78,54,27.0,29,1,405.2,3,True,Low,50.8,True
2024-11-02 01:59:51.169796,Kolkata,-62.1,395.25,79.17,10.2,3.77,5G NSA,GT 7,Jio,n28,52,40.5,33,3,70.03,4,True,Medium,77.4,False
2024-11-02 01:49:51.169798,Kolkata,-71.2,591.27,82.56,5.3,4.28,5G SA,Nord 4,Airtel,n258,95,39.3,45,1,352.99,5,False,Medium,13.4,True
2024-11-02 01:39:51.169801,San Francisco,-106.1,402.25,53.86,5.9,3.17,5G NSA,iPhone 14,T-Mobile,n78,65,33.1,45,0,461.02,5,False,Medium,22.7,True
2024-11-02 01:29:51.169803,San Francisco,-104.1,891.08,28.2,16.5,3.01,5G NSA,Galaxy S23,Verizon,n41,76,44.1,50,0,391.68,2,False,Medium,27.7,False
2024-11-02 01:19:51.169806,New York,-93.8,334.37,127.45,3.1,1.74,5G SA,GT 7,Verizon,n41,62,37.0,39,4,70.37,1,True,Low,58.2,True
2024-11-02 01:09:51.169809,Mumbai,-66.8,611.74,140.54,3.5,0.77,4G,GT 7,Vi,n28,23,30.1,51,2,293.53,2,False,High,13.5,False
2024-11-02 00:59:51.169811,New York,-96.1,337.8,139.74,6.8,0.92,4G,Pixel 7,Verizon,n78,41,36.6,22,1,109.09,1,False,Medium,17.2,False
2024-11-02 00:49:51.169814,Berlin,-81.1,352.24,60.57,4.9,0.52,4G,Pixel 7,T-Mobile,n78,50,37.8,27,0,37.79,3,True,Medium,40.3,False
